id,name,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,duration,key,mode,tempo,time_sig
6Kp1fjOJckcjOls3ibM8ge,"Yo Sé Que Sabés","Dolarización",0.000322,0.464000,0.862000,0.000000,0.360000,-2.849000,0.034900,0.611000,272133,2,1,147.931000,4
2THfDVW2SuduODU9v4OXfG,"Reflexión","Un lugar que nunca muere (Vol. 1)",0.000020,0.385000,0.943000,0.286000,0.086800,-5.390000,0.070200,0.585000,231799,0,1,85.010002,4
2wOpNoIuMjeKPSzUSTMqtR,"La Trinchera","Río Extraño",0.000443,0.502000,0.939000,0.000177,0.191000,-4.576000,0.049200,0.258000,250079,0,1,105.004997,3
0USukbNT5wGMIrQRCoBs57,"Dolarización","Dolarización",0.007010,0.553000,0.806000,0.000000,0.079700,-2.604000,0.028200,0.237000,240893,1,1,125.164001,4
2xzzhPcG689J0mo0BJ2Qo8,"Eleanor Rigby","Dolarización",0.021200,0.364000,0.944000,0.000000,0.073400,-3.797000,0.051200,0.313000,189293,9,1,150.162003,4
3WIYQo7hRL46FPwI5duTUW,"Te Quiero Olvidar","Atlas",0.002760,0.290000,0.959000,0.000096,0.215000,-3.094000,0.301000,0.439000,264763,8,1,175.009995,4
52x3BPPBIegew6WTJiea7a,"Atravesando Todo Limite","Acido Argentino",0.020700,0.451000,0.839000,0.000005,0.182000,-8.944000,0.070300,0.512000,240933,11,0,120.661003,4
5rpgCoLAmYTmB3Fe6rg2fH,"Gil Trabajador","Acido Argentino",0.000565,0.434000,0.950000,0.000000,0.475000,-8.198000,0.098400,0.407000,188933,7,1,143.117996,4
75PRxVF10tp2Szd2mdHyFq,"Mala Noche","Que Sea Rock",0.000157,0.522000,0.857000,0.000096,0.354000,-4.941000,0.030800,0.538000,247253,4,0,96.177002,4
5GdNoFDCP47GFRqBjhyPkB,"Susy Cadillac","Contenidos",0.000029,0.469000,0.746000,0.596000,0.228000,-10.106000,0.038200,0.381000,239560,2,1,79.233002,4
67LCURwud5ursGFFjn5yXS,"Atravesando Todo Limite","En Vivo 1993 Argentina",0.000955,0.506000,0.760000,0.000065,0.768000,-12.558000,0.040100,0.516000,242173,0,1,125.212997,4
29O3XsWLDyjlFd2U3V8nl5,"Macadam 3, 2, 1, 0","Paladium '86",0.013100,0.145000,0.944000,0.073400,0.342000,-10.912000,0.082600,0.145000,305248,2,1,186.464996,4
21lj9CgFV2EZiuUCRtMBRp,"Y las Sombras Quedarán Atrás - En Vivo","Barilari En Vivo 13-12-13",0.002100,0.378000,0.751000,0.002180,0.147000,-5.432000,0.038300,0.042100,476560,2,0,132.981003,4
3iVz8Y66X56jkJHhbIcBOL,"Jerusalen","Entre El Cielo Y El Infierno",0.000012,0.313000,0.683000,0.895000,0.224000,-15.874000,0.055800,0.194000,455000,7,1,120.010002,4
0Zx5nFm89zrGjSg6dkL3W9,"Angel","Canciones doradas",0.161000,0.374000,0.634000,0.000000,0.117000,-4.535000,0.029300,0.227000,262078,4,1,75.565002,4
1Gk75wX13p6oc7pLRzGqra,"Denso","Denso",0.001620,0.586000,0.865000,0.000150,0.047500,-4.160000,0.033200,0.225000,305048,0,0,122.928001,4
0j6zVHUhezcz02iLhmpy2e,"Señor Espectro","Tormenta Eléctrica",0.000099,0.538000,0.917000,0.009000,0.111000,-4.895000,0.038900,0.600000,298794,1,1,120.010002,4
5HoOADoEMKpDb086i4VXZD,"Advertencia","Advertencia",0.000686,0.592000,0.932000,0.006350,0.086400,-4.826000,0.077900,0.095600,326372,0,0,108.011002,4
61m2rc3ex69F6YOGO1Pnfv,"Si eres hijo del rock","El Reino Olvidado",0.000293,0.522000,0.969000,0.000351,0.255000,-4.272000,0.042500,0.490000,276239,4,1,104.000000,4
1fhDmmuIYvJLL2wwT0POgo,"Michell, Odia La Oscuridad","La Llave De La Puerta Secreta",0.003740,0.361000,0.962000,0.000046,0.304000,-1.299000,0.040100,0.430000,278707,1,0,170.167999,4
32zX3YzUAjB8NySsVEWZL5,"En nombre de Dios?","El Camino del Fuego",0.000029,0.458000,0.985000,0.042800,0.248000,-3.446000,0.074600,0.272000,325999,9,1,138.033997,4
5qmap4CQeX4rNCIi2rBOJ8,"Sé Vos - En Vivo","En vivo Obras",0.002790,0.203000,0.774000,0.000333,0.930000,-4.877000,0.040200,0.478000,249144,9,0,73.987999,4
2fYZG40vCSKNYLDt0rI2JX,"Guerrero del Arco Iris","Poder Vivo",0.000186,0.453000,0.994000,0.337000,0.873000,-3.503000,0.140000,0.179000,326653,5,0,82.992996,4
7JXQq21ZqIFke98bK2maaY,"Los Ojos del Dragón","Guerrero del Arco Iris",0.000361,0.438000,0.783000,0.844000,0.090800,-13.496000,0.045400,0.397000,288360,6,0,133.449005,4
1rzh0fmolT75XmCI2NRyaY,"Fome","II",0.000012,0.391000,0.987000,0.568000,0.299000,-5.812000,0.136000,0.356000,198813,0,0,99.628998,4
5AQdXIY68wxi2AFuy0LJBS,"San Asesino","De La Tierra",0.002800,0.592000,0.982000,0.146000,0.296000,-3.715000,0.067700,0.528000,224133,3,1,117.029999,4
1OKESSR0bK7tfj0H7ZdXOI,"Señales","II",0.000012,0.455000,0.942000,0.273000,0.300000,-6.293000,0.077600,0.219000,264253,1,1,117.558998,4
7lVp8hXJiwHC0zdZBcxV6O,"Es la Oportunidad","Poder Latino",0.000240,0.549000,0.968000,0.000000,0.336000,-5.781000,0.050300,0.453000,240333,1,0,109.065002,4
3OZwuJz1Yw45pMLXhOlU2o,"Lejos de Casa (En Vivo)","Vivo en Red House",0.008270,0.410000,0.837000,0.000044,0.226000,-5.612000,0.073600,0.060000,335027,4,1,156.352005,4
5oYRR7SsbqnpXKaXAwbH5m,"Buscando Llegar Hasta el Sol","6 (Animal)",0.001270,0.507000,0.688000,0.000009,0.093700,-5.224000,0.084500,0.488000,263480,1,1,152.468994,3
3jWZl4OLSUJZDuFYhwUuaQ,"Cop Killer","Poder Latino",0.000197,0.568000,0.978000,0.000000,0.724000,-5.468000,0.082700,0.518000,239000,2,1,121.157997,4
1aW5GQrkRvRvgHKTUQXYOP,"Susy Cadillac","Paladium '86",0.010900,0.105000,0.934000,0.053100,0.911000,-10.487000,0.066100,0.126000,257345,2,1,186.873001,4
6k0TEylBHVL6HgTxKXGkgz,"Deseando Destruir y Matar","Un Paso Mas en la Batalla",0.009360,0.204000,0.930000,0.000621,0.494000,-10.318000,0.083300,0.463000,315333,2,1,183.285995,4
1bYawf2F38sh6cm680QQWj,"Desafío","CTM",0.000047,0.507000,0.817000,0.000002,0.235000,-5.814000,0.029900,0.443000,216640,9,1,98.004997,4
2GEzC3xMzHAJHXTDgMC8Ov,"Hijo de Puta","Hijo de Puta",0.000173,0.418000,0.985000,0.000000,0.441000,-4.239000,0.160000,0.526000,179440,1,1,199.934006,4
4c8JkumYkPQacnZ6NrEsc6,"Te la Dan","El Tiempo Es Tan Pequeño",0.000026,0.412000,0.919000,0.004000,0.121000,-4.560000,0.056700,0.338000,204773,3,1,157.802994,4
56swFWtBHggW3wo77aT25E,"La Cruz","Reviviendo Huestes",0.000975,0.338000,0.850000,0.000002,0.075100,-6.753000,0.063300,0.199000,238185,5,1,131.824005,4
0nRf9qfA8a7T7kBQCuksiu,"Abre el portal","Río Extraño",0.014100,0.349000,0.293000,0.001000,0.265000,-9.116000,0.039900,0.063700,187611,5,1,118.102997,3
53oJHc4aBixyA8LWWeTmAu,"Deseando Destruir y Matar - En Directo","Homenaje Obras / MCMXCVI",0.000276,0.313000,0.717000,0.003220,0.861000,-11.063000,0.034400,0.645000,366747,2,1,93.203003,4
5EGehl1jS512SRbIUT2B0p,"Vengo","De Pie",0.003620,0.331000,0.904000,0.000000,0.181000,-3.075000,0.045100,0.472000,221840,11,0,99.947998,4
38knIEV5GxLzVld4Qf4dbs,"Sin Ley, Sin Dios","A.D.N",0.003830,0.475000,0.942000,0.000133,0.707000,-1.542000,0.036900,0.434000,242312,0,0,90.056000,4
0rEi3rHU264FXGtUK18N0p,"Cautivos del Sistema","Un Paso Mas en la Batalla",0.002290,0.289000,0.862000,0.000036,0.049100,-10.801000,0.092000,0.554000,234733,11,1,96.686996,4
4JL4ro5ie2tgETjaCb8P4O,"El juego","Demencial",0.000026,0.400000,0.974000,0.000794,0.047300,-5.701000,0.073800,0.531000,217444,1,1,94.369003,4
6K3BYy9ttSTFaE4NUYV8gg,"Bajo el Cielo","CTM",0.003790,0.405000,0.683000,0.000008,0.089400,-6.412000,0.031700,0.352000,244613,9,0,180.063995,4
4gTmUJIVkIBKIhuWcepu7q,"En la Jaula","Por Tu Honor",0.000080,0.309000,0.980000,0.002900,0.311000,-3.758000,0.119000,0.241000,237587,1,1,147.722000,4
2BkHAqiW9e3Hp5FbpGrdP9,"Es Tu Ley","El Tiempo Es Tan Pequeño",0.000017,0.402000,0.810000,0.022000,0.212000,-5.451000,0.029300,0.327000,220360,6,0,125.549004,4
1IbnRxgj1068127MUdRqFB,"Lanzado al Mundo Hoy","Un Paso Mas en la Batalla",0.041100,0.291000,0.762000,0.132000,0.321000,-11.351000,0.056600,0.349000,234827,5,1,76.518997,4
385n95LwJcjRsQQ0zE8GeT,"A Todos Menos a Mi (Folclore)","Incogibles",0.057800,0.549000,0.650000,0.000002,0.158000,-9.835000,0.071000,0.875000,152500,4,1,119.982002,4
7vZzup65DcIvrbeqN32UXl,"La lima del ritmo","Río Extraño",0.000103,0.348000,0.974000,0.002800,0.349000,-3.267000,0.057900,0.652000,174652,1,1,165.955994,4
1gQQActw15tIUITTV46mMF,"Del Camionero","Acido Argentino",0.000413,0.345000,0.670000,0.002200,0.188000,-12.339000,0.043400,0.153000,269733,2,1,147.464005,4
6JnnF3ZIpuJt51oG9wVAEb,"Robo un Auto","Acido Argentino",0.000117,0.406000,0.947000,0.000021,0.109000,-9.738000,0.081700,0.328000,222000,11,0,139.914001,4
4W6VCD8yg7lEKmuz78sjFB,"Necesitamos Más Acción","Paladium '86",0.102000,0.250000,0.949000,0.152000,0.310000,-10.631000,0.051900,0.415000,195789,9,1,168.358002,4
0Aj7NaZzXOdd0GO2gzA4ff,"Corta Vida","Yerba Mala Nunca Muere",0.000003,0.322000,0.696000,0.314000,0.148000,-6.505000,0.026800,0.394000,291760,7,0,141.119003,4
74jkzVScim1GKksitrC2in,"Las entrañas","Un lugar que nunca muere (Vol. 1)",0.001340,0.488000,0.654000,0.000028,0.247000,-5.253000,0.033200,0.216000,259518,9,0,127.061996,4
7wDoQgOdHOywZkN0NWdioW,"Boff No Puedo Soportarlo Más","Ruedas de Metal",0.010600,0.491000,0.724000,0.671000,0.105000,-11.110000,0.063600,0.332000,277640,11,0,95.285004,4
1X00607GYFWaKUjAVN8XCz,"Fuera de Mí","Paladium '86",0.387000,0.409000,0.790000,0.000977,0.654000,-11.761000,0.046300,0.310000,203754,5,1,131.117996,4
00sjruDoCOXkvQg4Col79w,"Tiempo Distante","Contenidos",0.000047,0.323000,0.801000,0.659000,0.407000,-7.530000,0.069800,0.488000,177600,9,1,117.764999,4
0jWrGG3M7b4Me9LLYRdlCW,"C.U.P.","Bruthal 6",0.000040,0.468000,0.957000,0.000360,0.444000,-3.372000,0.119000,0.359000,236069,5,1,128.039993,4
2wNBMeZPeopFJnVEcp1CgB,"Desde el Oeste","En Vivo 1993 Argentina",0.000204,0.505000,0.791000,0.001760,0.108000,-14.237000,0.039500,0.235000,168760,0,1,121.991997,4
7xHAz4BT9jrCvXz64nd3WG,"Vagabundear (En Vivo) - En Vivo","Veneno Vivo (En Vivo)",0.002680,0.288000,0.946000,0.049600,0.555000,-4.097000,0.059800,0.381000,417541,2,0,149.561005,4
0CWVCIEleF108ECF5sKx7T,"Madame X","VII",0.000152,0.478000,0.789000,0.213000,0.060400,-5.862000,0.032900,0.290000,320531,0,1,96.126999,4
1uybUIYaqrusIOhLXfJuIK,"El Gran Rey Del Rock And Roll","La Llave De La Puerta Secreta",0.011900,0.562000,0.890000,0.000060,0.097600,-2.684000,0.037600,0.394000,325520,8,1,113.995003,4
4MSHtWWFDUcmOiWkLQsdhZ,"No es nada fácil (ser vos)","El Reino Olvidado",0.000134,0.507000,0.964000,0.003280,0.093700,-3.733000,0.055000,0.632000,241319,8,1,134.932999,4
3XxpbE8HeP6BTQue35rDwt,"El Viejo","Pappo y Amigos, Vol. 2",0.000406,0.180000,0.936000,0.000280,0.247000,-4.461000,0.082800,0.535000,280507,9,1,187.067993,4
4cK43o7nyaRgwpb53eA3gO,"Hombre de Hielo","Guerrero del Arco Iris",0.000085,0.350000,0.912000,0.012400,0.243000,-3.675000,0.054200,0.415000,315027,4,0,73.695000,4
7p61L4E0x1qu2ZF9xkwuYw,"Caballo Salvaje","El Camino del Fuego",0.000074,0.410000,0.933000,0.510000,0.237000,-4.759000,0.106000,0.194000,267131,11,1,143.210007,4
7EV9DtAMaWJlp9L5bF5P2L,"La Canción del Guerrero","Poder Vivo",0.174000,0.525000,0.963000,0.090200,0.686000,-4.299000,0.081300,0.526000,387759,5,0,167.052002,4
6bldZZodwxyokebRtujXK6,"Angeles de Acero","Guerrero del Arco Iris",0.000035,0.385000,0.855000,0.362000,0.136000,-3.818000,0.038500,0.428000,230707,9,0,94.601997,4
7pFULalDv2RbnQ61XkfmKi,"Sombra Inerte del Amor","Entre El Cielo Y El Infierno",0.000141,0.529000,0.656000,0.251000,0.096100,-12.705000,0.033600,0.579000,322493,7,0,101.012001,4
0zKVsJQbeWL59hisI4vXNo,"Ángeles Con Una Sola Ala","Alma Irae",0.006590,0.552000,0.974000,0.000004,0.222000,-3.352000,0.088600,0.174000,385066,7,1,110.001999,4
5VkqgBEavZnprwJwCYLUx2,"Ángeles Con una Sola Ala - 2013","Atlas",0.004150,0.628000,0.948000,0.000537,0.094600,-2.717000,0.054900,0.368000,532605,5,1,112.001999,4
17GRykuGts3s59SGvjJmVY,"No Lo Verán a Caer","Alma Irae",0.000696,0.517000,0.983000,0.000170,0.596000,-2.240000,0.086800,0.415000,279644,7,1,100.010002,4
1xgfsZQE7TqPz09aOmiXHh,"Soy","Genesis",0.000644,0.312000,0.951000,0.000049,0.143000,-2.522000,0.129000,0.252000,337591,8,1,199.843994,4
3f9S7DDvDhsyINxe7FcZJe,"Justo Que Te Vas","Atesorando los cielos",0.217000,0.471000,0.780000,0.000018,0.428000,-3.941000,0.029000,0.521000,287227,11,1,93.969002,4
7z4wiulhGZJbseaGWOy9D4,"Todavía No Encontré Lo Que Estoy Buscando","Canciones doradas",0.440000,0.512000,0.588000,0.000000,0.127000,-5.028000,0.028900,0.078100,270904,1,1,99.956001,4
1WqTZGlNOVZDAS8VxGTdKA,"Obsesion","Entre El Cielo Y El Infierno",0.000156,0.369000,0.814000,0.895000,0.054200,-14.335000,0.058200,0.464000,214600,6,0,88.200996,4
7l6glc1SRrt6BAncgDPrPu,"Debes Saberlo - En Vivo","En vivo Obras",0.000196,0.173000,0.985000,0.142000,0.650000,-5.528000,0.081500,0.474000,202278,0,1,160.692001,4
1TZLjYKZMUw5gsuEYrrbwr,"La Culpa Al Viento","Madera Prohibida",0.000010,0.259000,0.945000,0.097500,0.358000,-4.861000,0.054700,0.320000,311223,7,1,137.360001,4
3iU4eLBepU1or53YkrxuCj,"Puro","II",0.000059,0.433000,0.971000,0.164000,0.903000,-5.425000,0.235000,0.157000,238040,6,1,133.910995,4
3TzFMl0zARNFZh2nGyFp62,"Rostros","De La Tierra",0.003760,0.573000,0.988000,0.014300,0.101000,-2.923000,0.059700,0.159000,246560,0,0,95.500999,4
4djhyh5HKnXys06XRnYbfU,"Fuerza para Aguantar - Strength to Endure","Poder Latino",0.001030,0.424000,0.932000,0.000000,0.350000,-6.386000,0.053100,0.612000,168533,5,1,163.563995,4
7neIzWru0RsTCXfDuGFGQz,"Nuestro Estilo","Una Razón para Seguir",0.000511,0.435000,0.973000,0.000000,0.565000,-4.547000,0.133000,0.076300,235462,5,0,120.068001,4
4tRmSA3kjsL8sD1mRlLlQu,"La Venganza de los Perdedores","Frente a Frente",0.000616,0.504000,0.936000,0.000069,0.106000,-4.688000,0.063200,0.359000,289053,5,0,135.039993,4
2D6KdaK2Spt7Li89dHxzmd,"Quizá Empieces Otra Vez","Guerrero del Arco Iris",0.000507,0.340000,0.477000,0.706000,0.088200,-12.982000,0.031700,0.231000,377227,9,1,127.794998,4
2bDlzHPEksyXUB3PGgENA8,"Llegara la Paz - En Vivo","Vive en Sus Amigos! (En Vivo)",0.000132,0.372000,0.943000,0.003500,0.983000,-6.752000,0.073500,0.288000,207427,9,1,133.320999,4
1XItaBEbLOBFsligmO1y7g,"La leyenda del hada y el mago","En vivo Teatro Gran Rex 2003 con Glenn Hughes",0.010600,0.164000,0.974000,0.057700,0.973000,-6.515000,0.419000,0.049200,539199,3,0,151.852005,4
2kMKGatUipXyDa5uRDsdVu,"Volviendo a Casa","Poder Vivo",0.004420,0.533000,0.970000,0.027000,0.958000,-4.348000,0.039700,0.551000,330638,1,1,128.028000,4
09aGJffraEqYkh3ocKJovx,"Mansión de la Adivina (Bonus Track)","Tormenta Eléctrica",0.000583,0.556000,0.800000,0.000775,0.097500,-5.204000,0.043000,0.585000,256348,1,1,108.047997,4
0VO90SJHa5983DHqRgu4g3,"La Boca del Lobo","Guerrero del Arco Iris",0.000033,0.343000,0.751000,0.092000,0.123000,-10.893000,0.057600,0.599000,221467,0,1,144.024002,4
4ulRDj6xT8hLgj0UN7stYX,"Intro","La Llave De La Puerta Secreta",0.544000,0.393000,0.381000,0.349000,0.105000,-16.398001,0.091800,0.198000,106920,9,1,105.596001,4
6itqcPVspOnCg6v5BuuL20,"Maleficio","Hoy Como Ayer (En Vivo)",0.000052,0.553000,0.855000,0.046800,0.076900,-3.740000,0.045600,0.202000,275200,1,1,125.004997,4
0kfLnRSn5rN6utt0OKgxyu,"El Tren de las 16 - En Vivo","Vive en Sus Amigos! (En Vivo)",0.000611,0.327000,0.895000,0.037600,0.976000,-7.884000,0.189000,0.235000,256013,2,1,135.787003,4
14tRCUS7kFsJhsUNjT9X0t,"Abeja Reina","Poder Vivo",0.057500,0.553000,0.631000,0.023700,0.195000,-7.815000,0.042100,0.500000,581399,1,1,124.950996,4
5Ljy18UDMkY1f37d3Qw1Q6,"Juntos a la Par","Cinco Décadas de Rock Argentino: Cuarta Década 1996 - 2006",0.535000,0.529000,0.449000,0.000000,0.106000,-7.362000,0.032100,0.496000,161227,7,1,83.794998,4
56GJxhcvwYasH2PBCSar6X,"Traccion a Sangre","Frente a Frente",0.002310,0.420000,0.914000,0.000000,0.076600,-4.773000,0.169000,0.253000,210720,7,0,171.975006,4
7unFex1BO1heclWVDWgjn0,"Talisman","The forgotten Kingdom",0.028100,0.528000,0.799000,0.003040,0.066100,-6.289000,0.034500,0.499000,314331,1,0,118.030998,4
4nrpdHS1S5jmAt4RHkzQBu,"Sepulcro Civil","Intérpretes",0.003620,0.291000,0.917000,0.000000,0.119000,-8.521000,0.236000,0.355000,180400,0,1,150.041000,4
3EvldFU8qf3PH2xNPRC5L2,"Ruedas de Metal - En Vivo","En Vivo en la Plata",0.000084,0.439000,0.836000,0.244000,0.695000,-3.831000,0.035100,0.361000,344633,4,1,132.945007,4
0ZdMUHnbEjOK1MaDRYRGUw,"Del Camionero","Homenaje",0.003070,0.349000,0.854000,0.000006,0.070800,-5.580000,0.081700,0.276000,279693,2,1,140.710007,4
12WIw4E8jW5TNyaEVpYvjf,"Mucho para Hacer","Paladium '86",0.091900,0.352000,0.868000,0.000415,0.822000,-11.353000,0.062800,0.414000,363368,2,1,145.606003,4
2aY0F4Q3giKRaoJu1uxnZB,"Buscando Razón","Victimas del Vaciamiento",0.000243,0.463000,0.709000,0.000008,0.087200,-10.570000,0.028500,0.666000,221200,2,1,97.293999,4
0mZfHDoVr72I4ctKf0Gary,"Nacido para Ser Así","Paladium '86",0.343000,0.698000,0.495000,0.010800,0.779000,-14.650000,0.032400,0.377000,290364,2,1,114.454002,4
6K78UuMzlqk88t9uqn7thA,"El Forastero - En Vivo","En Vivo en la Plata",0.000258,0.279000,0.889000,0.003010,0.961000,-4.112000,0.077500,0.520000,199523,0,1,159.110992,4
6q8EF1C7ZzNOpgNye7ycvh,"Soy de la Esquina","Victimas del Vaciamiento",0.000110,0.372000,0.830000,0.000004,0.077000,-10.068000,0.043600,0.695000,190067,7,1,110.856003,4
7KNUps3qAoEQuvI4YB12Py,"Evitando el Ablande","Acido Argentino",0.000025,0.316000,0.907000,0.000044,0.300000,-9.312000,0.062200,0.402000,172493,4,0,147.352005,4
0OateMG5ADnMqJoOc1P5dU,"Cambio De Piel","Cambio De Piel",0.024400,0.431000,0.889000,0.003490,0.378000,-3.555000,0.065800,0.289000,202919,11,1,98.007004,4
24y9nYMzot2RsrU3OM57n7,"Muy Cansado Estoy - En Directo","Homenaje Obras / MCMXCVI",0.001280,0.311000,0.758000,0.013700,0.956000,-11.992000,0.091800,0.386000,252693,11,0,136.595993,4
3BmHpJy0OnGMUMUXGiZtyb,"Mundo Enfermo","Vence",0.000043,0.331000,0.950000,0.106000,0.121000,-4.928000,0.191000,0.362000,178939,0,1,158.255997,4
4eZ9OQCf5VvsZMjjza0ena,"Muro del Silencio","Aún Sigo Latiendo",0.000212,0.485000,0.925000,0.000000,0.150000,-5.687000,0.061400,0.452000,289699,9,1,130.007996,4
6Qiwz6Ulh8OmQfPnWKQPyb,"Hay un lugar","Un lugar que nunca muere (Vol. 1)",0.000096,0.487000,0.740000,0.002380,0.285000,-5.425000,0.032900,0.758000,348999,2,1,130.069000,4
6rrWybLbZNj3lG2zJ65u6U,"Enroscando al mundo","Ladécada Tour 1998-2008",0.000011,0.307000,0.934000,0.798000,0.884000,-5.837000,0.056000,0.137000,241067,6,0,117.983002,4
0KMH0hn1ggQuIsFQF2cotI,"Al Final del Camino","En Algun Lugar del Circulo",0.000010,0.280000,0.965000,0.005460,0.259000,-3.565000,0.243000,0.263000,209947,2,1,199.802002,4
0UAkZ7uEdY9SmOWYkppjek,"Atrapado en la Red","Yerba Mala Nunca Muere",0.002920,0.532000,0.399000,0.000201,0.145000,-10.365000,0.028600,0.141000,340627,0,1,126.944000,4
0khS8aqbOpAtANhhy9VvrA,"Revoltoso y Peligroso","CTM",0.001040,0.548000,0.907000,0.000000,0.204000,-5.249000,0.034400,0.718000,202800,2,1,104.001999,4
4easmHf7IBkF2BP4TE9OOw,"Soy El Fin","Lleva Tu Mente Al Límite",0.000050,0.537000,0.992000,0.001710,0.104000,-4.211000,0.110000,0.328000,255660,6,1,110.011002,4
5FrePpMkVDqF8IkSh55QhT,"Nunca Mas","Resistir",0.000163,0.367000,0.976000,0.069900,0.070900,-2.070000,0.098500,0.811000,307480,7,1,200.048004,4
6gaaaunSip2sG2geDCkq1N,"Mendigando Perdon","En Algun Lugar del Circulo",0.002510,0.318000,0.947000,0.000090,0.061700,-4.002000,0.165000,0.151000,253053,8,1,120.161003,4
1tY0I9dykjjWRD1TdwymO6,"La Razón Que Te Demora","Day Tripper - 15 Años de un Viaje Sin Escalas",0.002860,0.328000,0.774000,0.000633,0.062700,-6.296000,0.034600,0.321000,315213,1,1,112.582001,4
5GjAl3Ok1g4xaiqqcv5OGG,"Semillas","Cambio De Piel",0.018700,0.298000,0.869000,0.002970,0.224000,-3.792000,0.068600,0.309000,293747,0,1,87.755997,4
4d2rD9aJmwox7Qc6H13PsB,"El Espejo","CTM",0.003080,0.363000,0.876000,0.000000,0.125000,-5.510000,0.061700,0.687000,197280,9,1,179.791000,4
5vUVbtCrIQqPFDFHdXG62a,"Donde Estaras","Resistir",0.000413,0.486000,0.995000,0.000152,0.244000,-2.057000,0.181000,0.374000,290373,5,1,149.990005,4
5wcHuF2chBLViftOwnDcCT,"Dentro de Mi","En Algun Lugar del Circulo",0.000019,0.396000,0.945000,0.008550,0.440000,-3.675000,0.117000,0.278000,243587,0,1,185.046005,4
69OfVtcwv0l9etxgk4q95y,"Punto Final","Por Tu Honor",0.007640,0.433000,0.735000,0.000000,0.093500,-3.535000,0.035800,0.220000,312800,8,1,126.723999,4
0UHYmV9Nr9470gz5CmzUBb,"El Humo de la Verdad","Yerba Mala Nunca Muere",0.000003,0.245000,0.863000,0.332000,0.102000,-7.505000,0.034400,0.171000,319667,0,0,140.966995,4
0tbTBYc84aM954YL5FVm79,"Basta por Hoy","CTM",0.000203,0.536000,0.877000,0.000000,0.105000,-5.412000,0.041400,0.679000,169133,2,1,149.912994,4
0zQhBniHfUzeo25ByLXXXJ,"La Niebla","Adelanto Inédito",0.000531,0.551000,0.924000,0.000825,0.294000,-5.789000,0.076000,0.450000,178292,11,0,106.711998,3
2L2hYPPA2Da58Pka4PQvgL,"Aunque Nos Pese el Infierno","De Pie",0.007460,0.214000,0.970000,0.000000,0.287000,-3.260000,0.134000,0.448000,197947,2,1,139.069000,4
3LdIB5ZQyeuBNFMeDQFO8C,"Asesinos","Asesino",0.000027,0.313000,0.902000,0.000909,0.093100,-5.026000,0.043800,0.149000,228052,6,1,98.686996,3
5j7Cv3Tkw0NV1WQRwcMu4D,"Solo Es un Juego","Dolarización",0.033600,0.582000,0.613000,0.000011,0.145000,-4.183000,0.027200,0.096600,326453,2,1,119.843002,4
63sZzN2yDS84KVOkkFeO1T,"Mentes Perversas","Vence",0.000073,0.400000,0.955000,0.285000,0.106000,-4.665000,0.158000,0.261000,265143,4,0,108.471001,4
76ELBa6L1LSUQ5uyZV6na8,"Vomitando Heavy Metal (Tiempos Metálicos) - Demo","1982 / 1987 (Compilado de Shows en Vivo de V8 en los Años 80)",0.001380,0.195000,0.940000,0.032800,0.056900,-7.355000,0.133000,0.238000,160733,10,1,138.809998,3
7mtczL0BuEda05V9amu4dP,"Insoluble","CTM",0.000834,0.545000,0.952000,0.000313,0.183000,-5.636000,0.041800,0.559000,156520,9,1,90.059998,4
2AtCLtWvBG47sampT4i3G7,"Yo Caníbal","Un poco de respeto",0.000046,0.442000,0.823000,0.000343,0.324000,-7.160000,0.043800,0.424000,195933,2,1,182.069000,4
0Smyr4tHroG4qj6E0UIHwH,"Amargo sabor","Horcas",0.000003,0.314000,0.979000,0.000136,0.150000,-6.456000,0.091900,0.321000,274835,1,1,146.272995,4
13CKp24hG31A0mkTUBet0o,"Ciencia Satánica","Dolarización",0.000286,0.384000,0.816000,0.000004,0.044100,-4.342000,0.032000,0.186000,275507,11,0,179.098007,5
2lxI3CCQyliBKPrL4H67Vl,"En el Umbral","CTM",0.001800,0.513000,0.849000,0.000000,0.144000,-4.871000,0.038000,0.609000,177773,7,1,123.047997,4
3uuyhCglmIC6gRIjqD2Aov,"El aguante","Demencial",0.000025,0.447000,0.955000,0.098400,0.039500,-5.195000,0.090400,0.668000,180768,1,1,82.989998,4
5LxduisvYM2orKsadh6H1m,"Triste ansiedad","Un lugar que nunca muere (Vol. 1)",0.000079,0.373000,0.914000,0.344000,0.155000,-4.488000,0.048200,0.518000,201572,10,1,93.554001,4
67ccoIUBdjJirhnkJv2A4q,"Parcas Sangrientas - En Directo","Homenaje Obras / MCMXCVI",0.000085,0.222000,0.761000,0.008100,0.420000,-11.911000,0.038100,0.550000,192627,2,1,86.817001,4
609HIUHv2MArFvA3lUgcBQ,"Susy Cadillac - En Vivo","En Vivo en la Plata",0.017700,0.119000,0.976000,0.420000,0.043500,-2.671000,0.091300,0.039800,294034,2,1,154.244995,4
